nohup: ignoring input
[SDP] flash=False, mem_efficient=False, math=True (for higher-order gradients)
Training artifacts will be saved to: ../checkpoints/mmgj_transformer_default_2026-03-16_11-07-10

  0%|                                                                                       | 0/5000000 [00:00<?, ?it/s]
[LGN (1/1)] P-Loss: 5.759 | M-Unroll: 79.224:   0%|                                         | 0/5000000 [00:02<?, ?it/s]
[LGN (1/1)] P-Loss: 5.759 | M-Unroll: 79.224:   0%|                            | 1/5000000 [00:02<3173:35:51,  2.28s/it]
[Work (1/5)] P-Loss: 35.694 | M-Loss: 120.992:   0%|                           | 1/5000000 [00:04<3173:35:51,  2.28s/it]
[LGN (1/1)] P-Loss: 4.654 | M-Unroll: 84.366:   0%|                           | 30/5000000 [00:52<2377:07:08,  1.71s/it]
[LGN (1/1)] P-Loss: 4.654 | M-Unroll: 84.366:   0%|                           | 31/5000000 [00:52<2295:54:47,  1.65s/it]
[Work (1/5)] P-Loss: 54.198 | M-Loss: 140.809:   0%|                          | 31/5000000 [00:54<2295:54:47,  1.65s/it]
[Work (1/5)] P-Loss: 54.198 | M-Loss: 140.809:   0%|                          | 32/5000000 [00:54<2295:28:00,  1.65s/it]
[Work (2/5)] P-Loss: 51.562 | M-Loss: 136.617:   0%|                          | 32/5000000 [00:56<2295:28:00,  1.65s/it]
[Work (2/5)] P-Loss: 51.562 | M-Loss: 136.617:   0%|                          | 33/5000000 [00:56<2307:02:56,  1.66s/it]
[Work (3/5)] P-Loss: 48.358 | M-Loss: 134.454:   0%|                          | 33/5000000 [00:57<2307:02:56,  1.66s/it]
[Work (3/5)] P-Loss: 48.358 | M-Loss: 134.454:   0%|                          | 34/5000000 [00:57<2320:16:28,  1.67s/it]
[Work (4/5)] P-Loss: 46.619 | M-Loss: 133.002:   0%|                          | 34/5000000 [00:59<2320:16:28,  1.67s/it]
[Work (4/5)] P-Loss: 46.619 | M-Loss: 133.002:   0%|                          | 35/5000000 [00:59<2329:38:10,  1.68s/it]
[Work (5/5)] P-Loss: 52.626 | M-Loss: 137.767:   0%|                          | 35/5000000 [01:01<2329:38:10,  1.68s/it]
[Work (5/5)] P-Loss: 52.626 | M-Loss: 137.767:   0%|                          | 36/5000000 [01:01<2340:44:17,  1.69s/it]
[LGN (1/1)] P-Loss: 4.283 | M-Unroll: 87.763:   0%|                           | 36/5000000 [01:02<2340:44:17,  1.69s/it]
[LGN (1/1)] P-Loss: 4.283 | M-Unroll: 87.763:   0%|                           | 37/5000000 [01:02<2298:31:11,  1.65s/it]
[Work (1/5)] P-Loss: 38.824 | M-Loss: 123.596:   0%|                          | 37/5000000 [01:04<2298:31:11,  1.65s/it]
[Work (1/5)] P-Loss: 38.824 | M-Loss: 123.596:   0%|                          | 38/5000000 [01:04<2297:03:59,  1.65s/it]
[Work (2/5)] P-Loss: 45.632 | M-Loss: 131.725:   0%|                          | 38/5000000 [01:06<2297:03:59,  1.65s/it]
[Work (2/5)] P-Loss: 45.632 | M-Loss: 131.725:   0%|                          | 39/5000000 [01:06<2312:01:46,  1.66s/it]
[Work (3/5)] P-Loss: 51.156 | M-Loss: 136.834:   0%|                          | 39/5000000 [01:07<2312:01:46,  1.66s/it]
[Work (3/5)] P-Loss: 51.156 | M-Loss: 136.834:   0%|                          | 40/5000000 [01:07<2324:28:02,  1.67s/it]
[Work (4/5)] P-Loss: 41.300 | M-Loss: 127.121:   0%|                          | 40/5000000 [01:09<2324:28:02,  1.67s/it]
[Work (4/5)] P-Loss: 41.300 | M-Loss: 127.121:   0%|                          | 41/5000000 [01:09<2347:58:16,  1.69s/it]
[Work (5/5)] P-Loss: 50.229 | M-Loss: 135.855:   0%|                          | 41/5000000 [01:11<2347:58:16,  1.69s/it]
[Work (5/5)] P-Loss: 50.229 | M-Loss: 135.855:   0%|                          | 42/5000000 [01:11<2351:08:02,  1.69s/it]
[LGN (1/1)] P-Loss: 4.124 | M-Unroll: 94.693:   0%|                           | 42/5000000 [01:12<2351:08:02,  1.69s/it]
[LGN (1/1)] P-Loss: 4.124 | M-Unroll: 94.693:   0%|                           | 43/5000000 [01:12<2280:01:22,  1.64s/it]
[Work (1/5)] P-Loss: 52.351 | M-Loss: 138.377:   0%|                          | 43/5000000 [01:14<2280:01:22,  1.64s/it]
[Work (1/5)] P-Loss: 52.351 | M-Loss: 138.377:   0%|                          | 44/5000000 [01:14<2283:04:48,  1.64s/it]
[Work (2/5)] P-Loss: 50.904 | M-Loss: 134.756:   0%|                          | 44/5000000 [01:16<2283:04:48,  1.64s/it]
[Work (2/5)] P-Loss: 50.904 | M-Loss: 134.756:   0%|                          | 45/5000000 [01:16<2323:57:26,  1.67s/it]
[Work (3/5)] P-Loss: 58.348 | M-Loss: 142.614:   0%|                          | 45/5000000 [01:17<2323:57:26,  1.67s/it]
[Work (3/5)] P-Loss: 58.348 | M-Loss: 142.614:   0%|                          | 46/5000000 [01:17<2332:25:49,  1.68s/it]
[Work (4/5)] P-Loss: 47.110 | M-Loss: 131.265:   0%|                          | 46/5000000 [01:19<2332:25:49,  1.68s/it]
[Work (4/5)] P-Loss: 47.110 | M-Loss: 131.265:   0%|                          | 47/5000000 [01:19<2339:53:23,  1.68s/it]
[Work (5/5)] P-Loss: 47.254 | M-Loss: 132.837:   0%|                          | 47/5000000 [01:21<2339:53:23,  1.68s/it]
[Work (5/5)] P-Loss: 47.254 | M-Loss: 132.837:   0%|                          | 48/5000000 [01:21<2349:31:37,  1.69s/it]
[LGN (1/1)] P-Loss: 4.198 | M-Unroll: 84.237:   0%|                           | 48/5000000 [01:22<2349:31:37,  1.69s/it]
[LGN (1/1)] P-Loss: 4.198 | M-Unroll: 84.237:   0%|                           | 49/5000000 [01:22<2280:30:06,  1.64s/it]
[Work (1/5)] P-Loss: 66.995 | M-Loss: 153.635:   0%|                          | 49/5000000 [01:24<2280:30:06,  1.64s/it]
[Work (1/5)] P-Loss: 66.995 | M-Loss: 153.635:   0%|                          | 50/5000000 [01:24<2285:37:17,  1.65s/it]
[Work (2/5)] P-Loss: 49.175 | M-Loss: 134.656:   0%|                          | 50/5000000 [01:26<2285:37:17,  1.65s/it]
[Work (2/5)] P-Loss: 49.175 | M-Loss: 134.656:   0%|                          | 51/5000000 [01:26<2302:11:48,  1.66s/it]
[Work (3/5)] P-Loss: 45.606 | M-Loss: 131.807:   0%|                          | 51/5000000 [01:27<2302:11:48,  1.66s/it]
[Work (3/5)] P-Loss: 45.606 | M-Loss: 131.807:   0%|                          | 52/5000000 [01:27<2343:09:25,  1.69s/it]
[Work (4/5)] P-Loss: 53.722 | M-Loss: 138.944:   0%|                          | 52/5000000 [01:29<2343:09:25,  1.69s/it]
[Work (4/5)] P-Loss: 53.722 | M-Loss: 138.944:   0%|                          | 53/5000000 [01:29<2347:51:36,  1.69s/it]
[Work (5/5)] P-Loss: 47.439 | M-Loss: 132.704:   0%|                          | 53/5000000 [01:31<2347:51:36,  1.69s/it]
[Work (5/5)] P-Loss: 47.439 | M-Loss: 132.704:   0%|                          | 54/5000000 [01:31<2363:21:20,  1.70s/it]
[LGN (1/1)] P-Loss: 4.047 | M-Unroll: 90.055:   0%|                           | 54/5000000 [01:32<2363:21:20,  1.70s/it]
[LGN (1/1)] P-Loss: 4.047 | M-Unroll: 90.055:   0%|                           | 55/5000000 [01:32<2287:09:08,  1.65s/it]
[Work (1/5)] P-Loss: 56.113 | M-Loss: 141.871:   0%|                          | 55/5000000 [01:34<2287:09:08,  1.65s/it]
[Work (1/5)] P-Loss: 56.113 | M-Loss: 141.871:   0%|                          | 56/5000000 [01:34<2287:28:45,  1.65s/it]
[Work (2/5)] P-Loss: 44.833 | M-Loss: 130.263:   0%|                          | 56/5000000 [01:36<2287:28:45,  1.65s/it]
[Work (2/5)] P-Loss: 44.833 | M-Loss: 130.263:   0%|                          | 57/5000000 [01:36<2300:36:35,  1.66s/it]
[Work (3/5)] P-Loss: 35.664 | M-Loss: 122.049:   0%|                          | 57/5000000 [01:37<2300:36:35,  1.66s/it]
[Work (3/5)] P-Loss: 35.664 | M-Loss: 122.049:   0%|                          | 58/5000000 [01:37<2316:55:49,  1.67s/it]
[Work (4/5)] P-Loss: 46.905 | M-Loss: 133.311:   0%|                          | 58/5000000 [01:39<2316:55:49,  1.67s/it]
[Work (4/5)] P-Loss: 46.905 | M-Loss: 133.311:   0%|                          | 59/5000000 [01:39<2354:59:31,  1.70s/it]
[Work (5/5)] P-Loss: 44.209 | M-Loss: 129.291:   0%|                          | 59/5000000 [01:41<2354:59:31,  1.70s/it]
[Work (5/5)] P-Loss: 44.209 | M-Loss: 129.291:   0%|                          | 60/5000000 [01:41<2358:54:23,  1.70s/it]
[LGN (1/1)] P-Loss: 4.277 | M-Unroll: 83.995:   0%|                           | 60/5000000 [01:42<2358:54:23,  1.70s/it]
[LGN (1/1)] P-Loss: 4.277 | M-Unroll: 83.995:   0%|                           | 61/5000000 [01:42<2283:09:59,  1.64s/it]
[Work (1/5)] P-Loss: 40.485 | M-Loss: 125.462:   0%|                          | 61/5000000 [01:44<2283:09:59,  1.64s/it]
[Work (1/5)] P-Loss: 40.485 | M-Loss: 125.462:   0%|                          | 62/5000000 [01:44<2286:12:18,  1.65s/it]
[Work (2/5)] P-Loss: 41.386 | M-Loss: 127.707:   0%|                          | 62/5000000 [01:46<2286:12:18,  1.65s/it]
[Work (2/5)] P-Loss: 41.386 | M-Loss: 127.707:   0%|                          | 63/5000000 [01:46<2300:39:58,  1.66s/it]
[Work (3/5)] P-Loss: 32.258 | M-Loss: 117.339:   0%|                          | 63/5000000 [01:47<2300:39:58,  1.66s/it]
[Work (3/5)] P-Loss: 32.258 | M-Loss: 117.339:   0%|                          | 64/5000000 [01:47<2316:27:15,  1.67s/it]
[Work (4/5)] P-Loss: 33.645 | M-Loss: 118.756:   0%|                          | 64/5000000 [01:49<2316:27:15,  1.67s/it]
[Work (4/5)] P-Loss: 33.645 | M-Loss: 118.756:   0%|                          | 65/5000000 [01:49<2326:41:40,  1.68s/it]
[Work (5/5)] P-Loss: 45.131 | M-Loss: 132.230:   0%|                          | 65/5000000 [01:51<2326:41:40,  1.68s/it]
[Work (5/5)] P-Loss: 45.131 | M-Loss: 132.230:   0%|                          | 66/5000000 [01:51<2338:52:36,  1.68s/it]
[LGN (1/1)] P-Loss: 3.201 | M-Unroll: 87.711:   0%|                           | 66/5000000 [01:52<2338:52:36,  1.68s/it]
[LGN (1/1)] P-Loss: 3.201 | M-Unroll: 87.711:   0%|                           | 67/5000000 [01:52<2291:47:52,  1.65s/it]
[Work (1/5)] P-Loss: 41.071 | M-Loss: 126.363:   0%|                          | 67/5000000 [01:54<2291:47:52,  1.65s/it]
[Work (1/5)] P-Loss: 41.071 | M-Loss: 126.363:   0%|                          | 68/5000000 [01:54<2294:51:15,  1.65s/it]
[Work (2/5)] P-Loss: 46.411 | M-Loss: 132.591:   0%|                          | 68/5000000 [01:56<2294:51:15,  1.65s/it]
[Work (2/5)] P-Loss: 46.411 | M-Loss: 132.591:   0%|                          | 69/5000000 [01:56<2306:21:20,  1.66s/it]
[Work (3/5)] P-Loss: 34.105 | M-Loss: 119.165:   0%|                          | 69/5000000 [01:57<2306:21:20,  1.66s/it]
[Work (3/5)] P-Loss: 34.105 | M-Loss: 119.165:   0%|                          | 70/5000000 [01:57<2320:54:15,  1.67s/it]
[Work (4/5)] P-Loss: 45.330 | M-Loss: 132.447:   0%|                          | 70/5000000 [01:59<2320:54:15,  1.67s/it]
[Work (4/5)] P-Loss: 45.330 | M-Loss: 132.447:   0%|                          | 71/5000000 [01:59<2327:48:11,  1.68s/it]
[Work (5/5)] P-Loss: 43.046 | M-Loss: 128.937:   0%|                          | 71/5000000 [02:01<2327:48:11,  1.68s/it]
[Work (5/5)] P-Loss: 43.046 | M-Loss: 128.937:   0%|                          | 72/5000000 [02:01<2353:36:20,  1.69s/it]
[LGN (1/1)] P-Loss: 2.875 | M-Unroll: 88.562:   0%|                           | 72/5000000 [02:02<2353:36:20,  1.69s/it]
[LGN (1/1)] P-Loss: 2.875 | M-Unroll: 88.562:   0%|                           | 73/5000000 [02:02<2280:56:16,  1.64s/it]
[Work (1/5)] P-Loss: 37.836 | M-Loss: 122.846:   0%|                          | 73/5000000 [02:04<2280:56:16,  1.64s/it]
[Work (1/5)] P-Loss: 37.836 | M-Loss: 122.846:   0%|                          | 74/5000000 [02:04<2285:26:31,  1.65s/it]
[Work (2/5)] P-Loss: 39.889 | M-Loss: 126.731:   0%|                          | 74/5000000 [02:06<2285:26:31,  1.65s/it]
[Work (2/5)] P-Loss: 39.889 | M-Loss: 126.731:   0%|                          | 75/5000000 [02:06<2321:43:42,  1.67s/it]
[Work (3/5)] P-Loss: 37.619 | M-Loss: 124.069:   0%|                          | 75/5000000 [02:07<2321:43:42,  1.67s/it]
[Work (3/5)] P-Loss: 37.619 | M-Loss: 124.069:   0%|                          | 76/5000000 [02:07<2333:22:06,  1.68s/it]
[Work (4/5)] P-Loss: 34.668 | M-Loss: 120.389:   0%|                          | 76/5000000 [02:09<2333:22:06,  1.68s/it]
[Work (4/5)] P-Loss: 34.668 | M-Loss: 120.389:   0%|                          | 77/5000000 [02:09<2338:05:11,  1.68s/it]
[Work (5/5)] P-Loss: 37.779 | M-Loss: 124.022:   0%|                          | 77/5000000 [02:11<2338:05:11,  1.68s/it]
[Work (5/5)] P-Loss: 37.779 | M-Loss: 124.022:   0%|                          | 78/5000000 [02:11<2347:29:18,  1.69s/it]
[LGN (1/1)] P-Loss: 3.472 | M-Unroll: 87.950:   0%|                           | 78/5000000 [02:12<2347:29:18,  1.69s/it]
[LGN (1/1)] P-Loss: 3.472 | M-Unroll: 87.950:   0%|                           | 79/5000000 [02:12<2273:46:37,  1.64s/it]
[Work (1/5)] P-Loss: 35.506 | M-Loss: 121.857:   0%|                          | 79/5000000 [02:14<2273:46:37,  1.64s/it]
[Work (1/5)] P-Loss: 35.506 | M-Loss: 121.857:   0%|                          | 80/5000000 [02:14<2280:22:07,  1.64s/it]
[Work (2/5)] P-Loss: 38.749 | M-Loss: 123.786:   0%|                          | 80/5000000 [02:16<2280:22:07,  1.64s/it]
[Work (2/5)] P-Loss: 38.749 | M-Loss: 123.786:   0%|                          | 81/5000000 [02:16<2294:59:52,  1.65s/it]
[Work (3/5)] P-Loss: 42.135 | M-Loss: 128.164:   0%|                          | 81/5000000 [02:17<2294:59:52,  1.65s/it]
[Work (3/5)] P-Loss: 42.135 | M-Loss: 128.164:   0%|                          | 82/5000000 [02:17<2339:42:24,  1.68s/it]
[Work (4/5)] P-Loss: 41.643 | M-Loss: 125.358:   0%|                          | 82/5000000 [02:19<2339:42:24,  1.68s/it]
[Work (4/5)] P-Loss: 41.643 | M-Loss: 125.358:   0%|                          | 83/5000000 [02:19<2342:58:25,  1.69s/it]
[Work (5/5)] P-Loss: 51.991 | M-Loss: 137.493:   0%|                          | 83/5000000 [02:21<2342:58:25,  1.69s/it]
[Work (5/5)] P-Loss: 51.991 | M-Loss: 137.493:   0%|                          | 84/5000000 [02:21<2350:46:28,  1.69s/it]
[LGN (1/1)] P-Loss: 4.687 | M-Unroll: 90.150:   0%|                           | 84/5000000 [02:22<2350:46:28,  1.69s/it]
[LGN (1/1)] P-Loss: 4.687 | M-Unroll: 90.150:   0%|                           | 85/5000000 [02:22<2276:46:40,  1.64s/it]
[Work (1/5)] P-Loss: 37.150 | M-Loss: 122.464:   0%|                          | 85/5000000 [02:24<2276:46:40,  1.64s/it]
[Work (1/5)] P-Loss: 37.150 | M-Loss: 122.464:   0%|                          | 86/5000000 [02:24<2282:21:58,  1.64s/it]
[Work (2/5)] P-Loss: 41.852 | M-Loss: 127.268:   0%|                          | 86/5000000 [02:26<2282:21:58,  1.64s/it]
[Work (2/5)] P-Loss: 41.852 | M-Loss: 127.268:   0%|                          | 87/5000000 [02:26<2297:22:39,  1.65s/it]
[Work (3/5)] P-Loss: 52.275 | M-Loss: 136.704:   0%|                          | 87/5000000 [02:27<2297:22:39,  1.65s/it]
[Work (3/5)] P-Loss: 52.275 | M-Loss: 136.704:   0%|                          | 88/5000000 [02:27<2315:00:56,  1.67s/it]
[Work (4/5)] P-Loss: 41.149 | M-Loss: 126.301:   0%|                          | 88/5000000 [02:29<2315:00:56,  1.67s/it]
[Work (4/5)] P-Loss: 41.149 | M-Loss: 126.301:   0%|                          | 89/5000000 [02:29<2323:04:58,  1.67s/it]
[Work (5/5)] P-Loss: 47.927 | M-Loss: 132.326:   0%|                          | 89/5000000 [02:31<2323:04:58,  1.67s/it]
[Work (5/5)] P-Loss: 47.927 | M-Loss: 132.326:   0%|                          | 90/5000000 [02:31<2362:08:25,  1.70s/it]
[LGN (1/1)] P-Loss: 5.893 | M-Unroll: 87.890:   0%|                           | 90/5000000 [02:32<2362:08:25,  1.70s/it]
[LGN (1/1)] P-Loss: 5.893 | M-Unroll: 87.890:   0%|                           | 91/5000000 [02:32<2283:50:29,  1.64s/it]
[Work (1/5)] P-Loss: 45.654 | M-Loss: 131.187:   0%|                          | 91/5000000 [02:34<2283:50:29,  1.64s/it]
[Work (1/5)] P-Loss: 45.654 | M-Loss: 131.187:   0%|                          | 92/5000000 [02:34<2285:38:38,  1.65s/it]
[Work (2/5)] P-Loss: 41.623 | M-Loss: 126.798:   0%|                          | 92/5000000 [02:36<2285:38:38,  1.65s/it]
[Work (2/5)] P-Loss: 41.623 | M-Loss: 126.798:   0%|                          | 93/5000000 [02:36<2298:33:23,  1.65s/it]
[Work (3/5)] P-Loss: 33.569 | M-Loss: 117.662:   0%|                          | 93/5000000 [02:37<2298:33:23,  1.65s/it]
[Work (3/5)] P-Loss: 33.569 | M-Loss: 117.662:   0%|                          | 94/5000000 [02:37<2315:10:29,  1.67s/it]
[Work (4/5)] P-Loss: 45.413 | M-Loss: 128.968:   0%|                          | 94/5000000 [02:39<2315:10:29,  1.67s/it]
[Work (4/5)] P-Loss: 45.413 | M-Loss: 128.968:   0%|                          | 95/5000000 [02:39<2335:46:09,  1.68s/it]
[Work (5/5)] P-Loss: 38.586 | M-Loss: 122.880:   0%|                          | 95/5000000 [02:41<2335:46:09,  1.68s/it]
[Work (5/5)] P-Loss: 38.586 | M-Loss: 122.880:   0%|                          | 96/5000000 [02:41<2346:53:09,  1.69s/it]
[LGN (1/1)] P-Loss: 4.691 | M-Unroll: 90.389:   0%|                           | 96/5000000 [02:42<2346:53:09,  1.69s/it]
[LGN (1/1)] P-Loss: 4.691 | M-Unroll: 90.389:   0%|                           | 97/5000000 [02:42<2273:50:18,  1.64s/it]
[Work (1/5)] P-Loss: 51.926 | M-Loss: 136.957:   0%|                          | 97/5000000 [02:44<2273:50:18,  1.64s/it]
[Work (1/5)] P-Loss: 51.926 | M-Loss: 136.957:   0%|                          | 98/5000000 [02:44<2303:09:44,  1.66s/it]
[Work (2/5)] P-Loss: 37.054 | M-Loss: 120.793:   0%|                          | 98/5000000 [02:46<2303:09:44,  1.66s/it]
[Work (2/5)] P-Loss: 37.054 | M-Loss: 120.793:   0%|                          | 99/5000000 [02:46<2308:50:47,  1.66s/it]
[Work (3/5)] P-Loss: 49.010 | M-Loss: 134.160:   0%|                          | 99/5000000 [02:47<2308:50:47,  1.66s/it]
[Work (3/5)] P-Loss: 49.010 | M-Loss: 134.160:   0%|                         | 100/5000000 [02:47<2322:42:17,  1.67s/it]
[Work (4/5)] P-Loss: 50.349 | M-Loss: 134.761:   0%|                         | 100/5000000 [02:49<2322:42:17,  1.67s/it]
[Work (4/5)] P-Loss: 50.349 | M-Loss: 134.761:   0%|                         | 101/5000000 [02:49<2332:25:19,  1.68s/it]
